x,y,a,b,c,d,e,f,g,h,Bisymmetric factors
89,373,3,74,74,3,5,1,1,5,True
89,373,5,1,1,5,3,74,74,3,True
89,373,74,3,3,74,1,5,5,1,True
89,379,1,11,11,1,34,5,5,34,True
89,379,5,34,34,5,11,1,1,11,True
89,379,11,1,1,11,5,34,34,5,True
89,379,34,5,5,34,1,11,11,1,True
89,383,1,7,7,1,54,5,5,54,True
89,383,5,54,54,5,7,1,1,7,True
89,383,7,1,1,7,5,54,54,5,True
89,383,54,5,5,54,1,7,7,1,True
89,394,1,6,6,1,65,4,4,65,True
89,394,4,65,65,4,6,1,1,6,True
89,394,6,1,1,6,4,65,65,4,True
89,394,65,4,4,65,1,6,6,1,True
89,395,1,10,10,1,39,5,5,39,True
89,395,5,39,39,5,10,1,1,10,True
89,395,10,1,1,10,5,39,39,5,True
89,395,39,5,5,39,1,10,10,1,True
89,397,1,5,5,1,79,2,2,79,True
89,397,1,8,8,1,49,5,5,49,True
89,397,2,79,79,2,5,1,1,5,True
89,397,5,1,1,5,2,79,79,2,True
89,397,5,49,49,5,8,1,1,8,True
89,397,8,1,1,8,5,49,49,5,True
89,397,49,5,5,49,1,8,8,1,True
89,397,79,2,2,79,1,5,5,1,True
89,401,1,9,9,1,44,5,5,44,True
89,401,5,44,44,5,9,1,1,9,True
89,401,9,1,1,9,5,44,44,5,True
89,401,44,5,5,44,1,9,9,1,True
89,404,1,16,16,1,25,4,4,25,True
89,404,4,25,25,4,16,1,1,16,True
89,404,16,1,1,16,4,25,25,4,True
89,404,25,4,4,25,1,16,16,1,True
89,411,1,24,24,1,17,3,3,17,True
89,411,3,17,17,3,24,1,1,24,True
89,411,17,3,3,17,1,24,24,1,True
89,411,24,1,1,24,3,17,17,3,True
89,421,1,5,5,1,84,1,1,84,True
89,421,1,84,84,1,5,1,1,5,True
89,421,5,1,1,5,1,84,84,1,True
89,421,84,1,1,84,1,5,5,1,True
89,429,1,6,6,1,71,3,3,71,True
89,429,3,71,71,3,6,1,1,6,True
89,429,6,1,1,6,3,71,71,3,True
89,429,71,3,3,71,1,6,6,1,True
89,431,1,7,7,1,61,4,4,61,True
89,431,1,39,39,1,11,2,2,11,True
89,431,2,11,11,2,39,1,1,39,True
89,431,4,61,61,4,7,1,1,7,True
89,431,7,1,1,7,4,61,61,4,True
89,431,11,2,2,11,1,39,39,1,True
89,431,39,1,1,39,2,11,11,2,True
89,431,61,4,4,61,1,7,7,1,True
89,439,1,15,15,1,29,4,4,29,True
89,439,4,29,29,4,15,1,1,15,True
89,439,15,1,1,15,4,29,29,4,True
89,439,29,4,4,29,1,15,15,1,True
89,460,1,8,8,1,57,4,4,57,True
89,460,4,57,57,4,8,1,1,8,True
89,460,8,1,1,8,4,57,57,4,True
89,460,57,4,4,57,1,8,8,1,True
89,463,1,23,23,1,20,3,3,20,True
89,463,3,20,20,3,23,1,1,23,True
89,463,20,3,3,20,1,23,23,1,True
89,463,23,1,1,23,3,20,20,3,True
89,464,1,6,6,1,77,2,2,77,True
89,464,2,77,77,2,6,1,1,6,True
89,464,6,1,1,6,2,77,77,2,True
89,464,77,2,2,77,1,6,6,1,True
89,466,1,14,14,1,33,4,4,33,True
89,466,4,33,33,4,14,1,1,14,True
89,466,14,1,1,14,4,33,33,4,True
89,466,33,4,4,33,1,14,14,1,True
89,479,1,7,7,1,68,3,3,68,True
89,479,3,68,68,3,7,1,1,7,True
89,479,7,1,1,7,3,68,68,3,True
89,479,68,3,3,68,1,7,7,1,True
89,481,1,9,9,1,53,4,4,53,True
89,481,4,53,53,4,9,1,1,9,True
89,481,9,1,1,9,4,53,53,4,True
89,481,53,4,4,53,1,9,9,1,True
89,485,1,13,13,1,37,4,4,37,True
89,485,4,37,37,4,13,1,1,13,True
89,485,13,1,1,13,4,37,37,4,True
89,485,37,4,4,37,1,13,13,1,True
89,494,1,10,10,1,49,4,4,49,True
89,494,4,49,49,4,10,1,1,10,True
89,494,10,1,1,10,4,49,49,4,True
89,494,49,4,4,49,1,10,10,1,True
89,496,1,12,12,1,41,4,4,41,True
89,496,1,38,38,1,13,2,2,13,True
89,496,2,13,13,2,38,1,1,38,True
89,496,4,41,41,4,12,1,1,12,True
89,496,12,1,1,12,4,41,41,4,True
89,496,13,2,2,13,1,38,38,1,True
89,496,38,1,1,38,2,13,13,2,True
89,496,41,4,4,41,1,12,12,1,True
89,499,1,6,6,1,83,1,1,83,True
89,499,1,11,11,1,45,4,4,45,True
89,499,1,83,83,1,6,1,1,6,True
89,499,4,45,45,4,11,1,1,11,True
89,499,6,1,1,6,1,83,83,1,True
89,499,11,1,1,11,4,45,45,4,True
89,499,45,4,4,45,1,11,11,1,True
89,499,83,1,1,83,1,6,6,1,True
89,509,1,22,22,1,23,3,3,23,True
89,509,3,23,23,3,22,1,1,22,True
89,509,22,1,1,22,3,23,23,3,True
89,509,23,3,3,23,1,22,22,1,True
89,523,1,8,8,1,65,3,3,65,True
89,523,3,65,65,3,8,1,1,8,True
89,523,8,1,1,8,3,65,65,3,True
89,523,65,3,3,65,1,8,8,1,True
89,527,1,7,7,1,75,2,2,75,True
89,527,2,75,75,2,7,1,1,7,True
89,527,7,1,1,7,2,75,75,2,True
89,527,75,2,2,75,1,7,7,1,True
89,549,1,21,21,1,26,3,3,26,True
89,549,3,26,26,3,21,1,1,21,True
89,549,21,1,1,21,3,26,26,3,True
89,549,26,3,3,26,1,21,21,1,True
89,557,1,37,37,1,15,2,2,15,True
89,557,2,15,15,2,37,1,1,37,True
89,557,15,2,2,15,1,37,37,1,True
89,557,37,1,1,37,2,15,15,2,True
89,561,1,9,9,1,62,3,3,62,True
89,561,3,62,62,3,9,1,1,9,True
89,561,9,1,1,9,3,62,62,3,True
89,561,62,3,3,62,1,9,9,1,True
89,575,1,7,7,1,82,1,1,82,True
89,575,1,82,82,1,7,1,1,7,True
89,575,7,1,1,7,1,82,82,1,True
89,575,82,1,1,82,1,7,7,1,True
89,583,1,20,20,1,29,3,3,29,True
89,583,3,29,29,3,20,1,1,20,True
89,583,20,1,1,20,3,29,29,3,True
89,583,29,3,3,29,1,20,20,1,True
89,586,1,8,8,1,73,2,2,73,True
89,586,2,73,73,2,8,1,1,8,True
89,586,8,1,1,8,2,73,73,2,True
89,586,73,2,2,73,1,8,8,1,True
89,593,1,10,10,1,59,3,3,59,True
89,593,3,59,59,3,10,1,1,10,True
89,593,10,1,1,10,3,59,59,3,True
89,593,59,3,3,59,1,10,10,1,True
89,611,1,19,19,1,32,3,3,32,True
89,611,3,32,32,3,19,1,1,19,True
89,611,19,1,1,19,3,32,32,3,True
89,611,32,3,3,32,1,19,19,1,True
89,614,1,36,36,1,17,2,2,17,True
89,614,2,17,17,2,36,1,1,36,True
89,614,17,2,2,17,1,36,36,1,True
89,614,36,1,1,36,2,17,17,2,True
89,619,1,11,11,1,56,3,3,56,True
89,619,3,56,56,3,11,1,1,11,True
89,619,11,1,1,11,3,56,56,3,True
89,619,56,3,3,56,1,11,11,1,True
89,633,1,18,18,1,35,3,3,35,True
89,633,3,35,35,3,18,1,1,18,True
89,633,18,1,1,18,3,35,35,3,True
89,633,35,3,3,35,1,18,18,1,True
89,639,1,12,12,1,53,3,3,53,True
89,639,3,53,53,3,12,1,1,12,True
89,639,12,1,1,12,3,53,53,3,True
89,639,53,3,3,53,1,12,12,1,True
89,641,1,9,9,1,71,2,2,71,True
89,641,2,71,71,2,9,1,1,9,True
89,641,9,1,1,9,2,71,71,2,True
89,641,71,2,2,71,1,9,9,1,True
89,649,1,8,8,1,81,1,1,81,True
89,649,1,17,17,1,38,3,3,38,True
89,649,1,81,81,1,8,1,1,8,True
89,649,3,38,38,3,17,1,1,17,True
89,649,8,1,1,8,1,81,81,1,True
89,649,17,1,1,17,3,38,38,3,True
89,649,38,3,3,38,1,17,17,1,True
89,649,81,1,1,81,1,8,8,1,True
89,653,1,13,13,1,50,3,3,50,True
89,653,3,50,50,3,13,1,1,13,True
89,653,13,1,1,13,3,50,50,3,True
89,653,50,3,3,50,1,13,13,1,True
89,659,1,16,16,1,41,3,3,41,True
89,659,3,41,41,3,16,1,1,16,True
89,659,16,1,1,16,3,41,41,3,True
89,659,41,3,3,41,1,16,16,1,True
89,661,1,14,14,1,47,3,3,47,True
89,661,3,47,47,3,14,1,1,14,True
89,661,14,1,1,14,3,47,47,3,True
89,661,47,3,3,47,1,14,14,1,True
89,663,1,15,15,1,44,3,3,44,True
89,663,3,44,44,3,15,1,1,15,True
89,663,15,1,1,15,3,44,44,3,True
89,663,44,3,3,44,1,15,15,1,True
89,667,1,35,35,1,19,2,2,19,True
89,667,2,19,19,2,35,1,1,35,True
89,667,19,2,2,19,1,35,35,1,True
89,667,35,1,1,35,2,19,19,2,True
89,692,1,10,10,1,69,2,2,69,True
89,692,2,69,69,2,10,1,1,10,True
89,692,10,1,1,10,2,69,69,2,True
89,692,69,2,2,69,1,10,10,1,True
89,716,1,34,34,1,21,2,2,21,True
89,716,2,21,21,2,34,1,1,34,True
89,716,21,2,2,21,1,34,34,1,True
89,716,34,1,1,34,2,21,21,2,True
89,721,1,9,9,1,80,1,1,80,True
89,721,1,80,80,1,9,1,1,9,True
89,721,9,1,1,9,1,80,80,1,True
89,721,80,1,1,80,1,9,9,1,True
89,739,1,11,11,1,67,2,2,67,True
89,739,2,67,67,2,11,1,1,11,True
89,739,11,1,1,11,2,67,67,2,True
89,739,67,2,2,67,1,11,11,1,True
89,761,1,33,33,1,23,2,2,23,True
89,761,2,23,23,2,33,1,1,33,True
89,761,23,2,2,23,1,33,33,1,True
89,761,33,1,1,33,2,23,23,2,True
89,782,1,12,12,1,65,2,2,65,True
89,782,2,65,65,2,12,1,1,12,True
89,782,12,1,1,12,2,65,65,2,True
89,782,65,2,2,65,1,12,12,1,True
89,791,1,10,10,1,79,1,1,79,True
89,791,1,79,79,1,10,1,1,10,True
89,791,10,1,1,10,1,79,79,1,True
89,791,79,1,1,79,1,10,10,1,True
89,802,1,32,32,1,25,2,2,25,True
89,802,2,25,25,2,32,1,1,32,True
89,802,25,2,2,25,1,32,32,1,True
89,802,32,1,1,32,2,25,25,2,True
89,821,1,13,13,1,63,2,2,63,True
89,821,2,63,63,2,13,1,1,13,True
89,821,13,1,1,13,2,63,63,2,True
89,821,63,2,2,63,1,13,13,1,True
89,839,1,31,31,1,27,2,2,27,True
89,839,2,27,27,2,31,1,1,31,True
89,839,27,2,2,27,1,31,31,1,True
89,839,31,1,1,31,2,27,27,2,True
89,856,1,14,14,1,61,2,2,61,True
89,856,2,61,61,2,14,1,1,14,True
89,856,14,1,1,14,2,61,61,2,True
89,856,61,2,2,61,1,14,14,1,True
89,859,1,11,11,1,78,1,1,78,True
89,859,1,78,78,1,11,1,1,11,True
89,859,11,1,1,11,1,78,78,1,True
89,859,78,1,1,78,1,11,11,1,True
89,872,1,30,30,1,29,2,2,29,True
89,872,2,29,29,2,30,1,1,30,True
89,872,29,2,2,29,1,30,30,1,True
89,872,30,1,1,30,2,29,29,2,True
89,887,1,15,15,1,59,2,2,59,True
89,887,2,59,59,2,15,1,1,15,True
89,887,15,1,1,15,2,59,59,2,True
89,887,59,2,2,59,1,15,15,1,True
89,901,1,29,29,1,31,2,2,31,True
89,901,2,31,31,2,29,1,1,29,True
89,901,29,1,1,29,2,31,31,2,True
89,901,31,2,2,31,1,29,29,1,True
89,914,1,16,16,1,57,2,2,57,True
89,914,2,57,57,2,16,1,1,16,True
89,914,16,1,1,16,2,57,57,2,True
89,914,57,2,2,57,1,16,16,1,True
89,925,1,12,12,1,77,1,1,77,True
89,925,1,77,77,1,12,1,1,12,True
89,925,12,1,1,12,1,77,77,1,True
89,925,77,1,1,77,1,12,12,1,True
89,926,1,28,28,1,33,2,2,33,True
89,926,2,33,33,2,28,1,1,28,True
89,926,28,1,1,28,2,33,33,2,True
89,926,33,2,2,33,1,28,28,1,True
89,937,1,17,17,1,55,2,2,55,True
89,937,2,55,55,2,17,1,1,17,True
89,937,17,1,1,17,2,55,55,2,True
89,937,55,2,2,55,1,17,17,1,True
89,947,1,27,27,1,35,2,2,35,True
89,947,2,35,35,2,27,1,1,27,True
89,947,27,1,1,27,2,35,35,2,True
89,947,35,2,2,35,1,27,27,1,True
89,956,1,18,18,1,53,2,2,53,True
89,956,2,53,53,2,18,1,1,18,True
89,956,18,1,1,18,2,53,53,2,True
89,956,53,2,2,53,1,18,18,1,True
89,964,1,26,26,1,37,2,2,37,True
89,964,2,37,37,2,26,1,1,26,True
89,964,26,1,1,26,2,37,37,2,True
89,964,37,2,2,37,1,26,26,1,True
89,971,1,19,19,1,51,2,2,51,True
89,971,2,51,51,2,19,1,1,19,True
89,971,19,1,1,19,2,51,51,2,True
89,971,51,2,2,51,1,19,19,1,True
89,977,1,25,25,1,39,2,2,39,True
89,977,2,39,39,2,25,1,1,25,True
89,977,25,1,1,25,2,39,39,2,True
89,977,39,2,2,39,1,25,25,1,True
89,982,1,20,20,1,49,2,2,49,True
89,982,2,49,49,2,20,1,1,20,True
89,982,20,1,1,20,2,49,49,2,True
89,982,49,2,2,49,1,20,20,1,True
89,986,1,24,24,1,41,2,2,41,True
89,986,2,41,41,2,24,1,1,24,True
89,986,24,1,1,24,2,41,41,2,True
89,986,41,2,2,41,1,24,24,1,True
89,989,1,13,13,1,76,1,1,76,True
89,989,1,21,21,1,47,2,2,47,True
89,989,1,76,76,1,13,1,1,13,True
89,989,2,47,47,2,21,1,1,21,True
89,989,13,1,1,13,1,76,76,1,True
89,989,21,1,1,21,2,47,47,2,True
89,989,47,2,2,47,1,21,21,1,True
89,989,76,1,1,76,1,13,13,1,True
89,991,1,23,23,1,43,2,2,43,True
89,991,2,43,43,2,23,1,1,23,True
89,991,23,1,1,23,2,43,43,2,True
89,991,43,2,2,43,1,23,23,1,True
89,992,1,22,22,1,45,2,2,45,True
89,992,2,45,45,2,22,1,1,22,True
89,992,22,1,1,22,2,45,45,2,True
89,992,45,2,2,45,1,22,22,1,True
89,1051,1,14,14,1,75,1,1,75,True
89,1051,1,75,75,1,14,1,1,14,True
89,1051,14,1,1,14,1,75,75,1,True
89,1051,75,1,1,75,1,14,14,1,True
89,1111,1,15,15,1,74,1,1,74,True
89,1111,1,74,74,1,15,1,1,15,True
89,1111,15,1,1,15,1,74,74,1,True
89,1111,74,1,1,74,1,15,15,1,True
89,1169,1,16,16,1,73,1,1,73,True
89,1169,1,73,73,1,16,1,1,16,True
89,1169,16,1,1,16,1,73,73,1,True
89,1169,73,1,1,73,1,16,16,1,True
89,1225,1,17,17,1,72,1,1,72,True
89,1225,1,72,72,1,17,1,1,17,True
89,1225,17,1,1,17,1,72,72,1,True
89,1225,72,1,1,72,1,17,17,1,True
89,1279,1,18,18,1,71,1,1,71,True
89,1279,1,71,71,1,18,1,1,18,True
89,1279,18,1,1,18,1,71,71,1,True
89,1279,71,1,1,71,1,18,18,1,True
89,1331,1,19,19,1,70,1,1,70,True
89,1331,1,70,70,1,19,1,1,19,True
89,1331,19,1,1,19,1,70,70,1,True
89,1331,70,1,1,70,1,19,19,1,True
89,1381,1,20,20,1,69,1,1,69,True
89,1381,1,69,69,1,20,1,1,20,True
89,1381,20,1,1,20,1,69,69,1,True
89,1381,69,1,1,69,1,20,20,1,True
89,1429,1,21,21,1,68,1,1,68,True
89,1429,1,68,68,1,21,1,1,21,True
89,1429,21,1,1,21,1,68,68,1,True
89,1429,68,1,1,68,1,21,21,1,True
89,1475,1,22,22,1,67,1,1,67,True
89,1475,1,67,67,1,22,1,1,22,True
89,1475,22,1,1,22,1,67,67,1,True
89,1475,67,1,1,67,1,22,22,1,True
89,1519,1,23,23,1,66,1,1,66,True
89,1519,1,66,66,1,23,1,1,23,True
89,1519,23,1,1,23,1,66,66,1,True
89,1519,66,1,1,66,1,23,23,1,True
89,1561,1,24,24,1,65,1,1,65,True
89,1561,1,65,65,1,24,1,1,24,True
89,1561,24,1,1,24,1,65,65,1,True
89,1561,65,1,1,65,1,24,24,1,True
89,1601,1,25,25,1,64,1,1,64,True
89,1601,1,64,64,1,25,1,1,25,True
89,1601,25,1,1,25,1,64,64,1,True
89,1601,64,1,1,64,1,25,25,1,True
89,1639,1,26,26,1,63,1,1,63,True
89,1639,1,63,63,1,26,1,1,26,True
89,1639,26,1,1,26,1,63,63,1,True
89,1639,63,1,1,63,1,26,26,1,True
89,1675,1,27,27,1,62,1,1,62,True
89,1675,1,62,62,1,27,1,1,27,True
89,1675,27,1,1,27,1,62,62,1,True
89,1675,62,1,1,62,1,27,27,1,True
89,1709,1,28,28,1,61,1,1,61,True
89,1709,1,61,61,1,28,1,1,28,True
89,1709,28,1,1,28,1,61,61,1,True
89,1709,61,1,1,61,1,28,28,1,True
89,1741,1,29,29,1,60,1,1,60,True
89,1741,1,60,60,1,29,1,1,29,True
89,1741,29,1,1,29,1,60,60,1,True
89,1741,60,1,1,60,1,29,29,1,True
89,1771,1,30,30,1,59,1,1,59,True
89,1771,1,59,59,1,30,1,1,30,True
89,1771,30,1,1,30,1,59,59,1,True
89,1771,59,1,1,59,1,30,30,1,True
89,1799,1,31,31,1,58,1,1,58,True
89,1799,1,58,58,1,31,1,1,31,True
89,1799,31,1,1,31,1,58,58,1,True
89,1799,58,1,1,58,1,31,31,1,True
89,1825,1,32,32,1,57,1,1,57,True
89,1825,1,57,57,1,32,1,1,32,True
89,1825,32,1,1,32,1,57,57,1,True
89,1825,57,1,1,57,1,32,32,1,True
89,1849,1,33,33,1,56,1,1,56,True
89,1849,1,56,56,1,33,1,1,33,True
89,1849,33,1,1,33,1,56,56,1,True
89,1849,56,1,1,56,1,33,33,1,True
89,1871,1,34,34,1,55,1,1,55,True
89,1871,1,55,55,1,34,1,1,34,True
89,1871,34,1,1,34,1,55,55,1,True
89,1871,55,1,1,55,1,34,34,1,True
89,1891,1,35,35,1,54,1,1,54,True
89,1891,1,54,54,1,35,1,1,35,True
89,1891,35,1,1,35,1,54,54,1,True
89,1891,54,1,1,54,1,35,35,1,True
89,1909,1,36,36,1,53,1,1,53,True
89,1909,1,53,53,1,36,1,1,36,True
89,1909,36,1,1,36,1,53,53,1,True
89,1909,53,1,1,53,1,36,36,1,True
89,1925,1,37,37,1,52,1,1,52,True
89,1925,1,52,52,1,37,1,1,37,True
89,1925,37,1,1,37,1,52,52,1,True
89,1925,52,1,1,52,1,37,37,1,True
89,1939,1,38,38,1,51,1,1,51,True
89,1939,1,51,51,1,38,1,1,38,True
89,1939,38,1,1,38,1,51,51,1,True
89,1939,51,1,1,51,1,38,38,1,True
89,1951,1,39,39,1,50,1,1,50,True
89,1951,1,50,50,1,39,1,1,39,True
89,1951,39,1,1,39,1,50,50,1,True
89,1951,50,1,1,50,1,39,39,1,True
89,1961,1,40,40,1,49,1,1,49,True
89,1961,1,49,49,1,40,1,1,40,True
89,1961,40,1,1,40,1,49,49,1,True
89,1961,49,1,1,49,1,40,40,1,True
89,1969,1,41,41,1,48,1,1,48,True
89,1969,1,48,48,1,41,1,1,41,True
89,1969,41,1,1,41,1,48,48,1,True
89,1969,48,1,1,48,1,41,41,1,True
89,1975,1,42,42,1,47,1,1,47,True
89,1975,1,47,47,1,42,1,1,42,True
89,1975,42,1,1,42,1,47,47,1,True
89,1975,47,1,1,47,1,42,42,1,True
89,1979,1,43,43,1,46,1,1,46,True
89,1979,1,46,46,1,43,1,1,43,True
89,1979,43,1,1,43,1,46,46,1,True
89,1979,46,1,1,46,1,43,43,1,True
89,1981,1,44,44,1,45,1,1,45,True
89,1981,1,45,45,1,44,1,1,44,True
89,1981,44,1,1,44,1,45,45,1,True
89,1981,45,1,1,45,1,44,44,1,True
90,97,2,9,9,2,9,8,8,9,True
90,97,5,6,6,5,12,5,5,12,True
90,97,5,12,12,5,6,5,5,6,True
90,97,6,5,5,6,5,12,12,5,True
90,97,8,9,9,8,9,2,2,9,True
90,97,9,2,2,9,8,9,9,8,True
90,97,9,8,8,9,2,9,9,2,True
90,97,12,5,5,12,5,6,6,5,True
90,113,3,4,4,3,26,3,3,26,True
90,113,3,26,26,3,4,3,3,4,True
90,113,4,3,3,4,3,26,26,3,True
90,113,26,3,3,26,3,4,4,3,True
90,209,3,10,10,3,20,3,3,20,True
90,209,3,20,20,3,10,3,3,10,True
90,209,10,3,3,10,3,20,20,3,True
90,209,20,3,3,20,3,10,10,3,True
90,233,2,15,15,2,15,4,4,15,True
90,233,3,14,14,3,16,3,3,16,True
90,233,3,16,16,3,14,3,3,14,True
90,233,4,15,15,4,15,2,2,15,True
90,233,14,3,3,14,3,16,16,3,True
90,233,15,2,2,15,4,15,15,4,True
90,233,15,4,4,15,2,15,15,2,True
90,233,16,3,3,16,3,14,14,3,True
90,251,2,9,9,2,27,4,4,27,True
90,251,4,27,27,4,9,2,2,9,True
90,251,9,2,2,9,4,27,27,4,True
90,251,27,4,4,27,2,9,9,2,True
90,937,1,12,12,1,78,1,1,78,True
90,937,1,78,78,1,12,1,1,12,True
90,937,12,1,1,12,1,78,78,1,True
90,937,78,1,1,78,1,12,12,1,True
90,1297,1,18,18,1,72,1,1,72,True
90,1297,1,72,72,1,18,1,1,18,True
90,1297,18,1,1,18,1,72,72,1,True
90,1297,72,1,1,72,1,18,18,1,True
90,1801,1,30,30,1,60,1,1,60,True
90,1801,1,60,60,1,30,1,1,30,True
90,1801,30,1,1,30,1,60,60,1,True
90,1801,60,1,1,60,1,30,30,1,True
90,2017,1,42,42,1,48,1,1,48,True
90,2017,1,48,48,1,42,1,1,42,True
90,2017,42,1,1,42,1,48,48,1,True
90,2017,48,1,1,48,1,42,42,1,True
91,92,1,2,2,1,31,30,30,31,True
91,92,2,1,1,2,30,31,31,30,True
91,92,30,31,31,30,2,1,1,2,True
91,92,31,30,30,31,1,2,2,1,True
91,93,3,5,5,3,12,11,11,12,True
91,93,5,3,3,5,11,12,12,11,True
91,93,11,12,12,11,5,3,3,5,True
91,93,12,11,11,12,3,5,5,3,True
91,94,1,4,4,1,19,18,18,19,True
91,94,2,3,3,2,20,17,17,20,True
91,94,3,2,2,3,17,20,20,17,True
91,94,4,1,1,4,18,19,19,18,True
91,94,17,20,20,17,3,2,2,3,True
91,94,18,19,19,18,4,1,1,4,True
91,94,19,18,18,19,1,4,4,1,True
91,94,20,17,17,20,2,3,3,2,True
91,95,1,2,2,1,33,29,29,33,True
91,95,1,5,5,1,16,15,15,16,True
91,95,2,1,1,2,29,33,33,29,True
91,95,5,1,1,5,15,16,16,15,True
91,95,15,16,16,15,5,1,1,5,True
91,95,16,15,15,16,1,5,5,1,True
91,95,29,33,33,29,2,1,1,2,True
91,95,33,29,29,33,1,2,2,1,True
91,96,3,8,8,3,9,8,8,9,True
91,96,5,6,6,5,11,6,6,11,True
91,96,6,5,5,6,6,11,11,6,True
91,96,6,11,11,6,6,5,5,6,True
91,96,8,3,3,8,8,9,9,8,True
91,96,8,9,9,8,8,3,3,8,True
91,96,9,8,8,9,3,8,8,3,True
91,96,11,6,6,11,5,6,6,5,True
91,97,1,3,3,1,25,22,22,25,True
91,97,3,1,1,3,22,25,25,22,True
91,97,22,25,25,22,3,1,1,3,True
91,97,25,22,22,25,1,3,3,1,True
91,99,1,9,9,1,10,9,9,10,True
91,99,2,3,3,2,23,15,15,23,True
91,99,3,2,2,3,15,23,23,15,True
91,99,9,1,1,9,9,10,10,9,True
91,99,9,10,10,9,9,1,1,9,True
91,99,10,9,9,10,1,9,9,1,True
91,99,15,23,23,15,3,2,2,3,True
91,99,23,15,15,23,2,3,3,2,True
91,101,1,2,2,1,37,27,27,37,True
91,101,2,1,1,2,27,37,37,27,True
91,101,27,37,37,27,2,1,1,2,True
91,101,37,27,27,37,1,2,2,1,True
91,107,1,2,2,1,41,25,25,41,True
91,107,1,17,17,1,6,5,5,6,True
91,107,2,1,1,2,25,41,41,25,True
91,107,3,19,19,3,5,4,4,5,True
91,107,4,5,5,4,19,3,3,19,True
91,107,5,4,4,5,3,19,19,3,True
91,107,5,6,6,5,17,1,1,17,True
91,107,6,5,5,6,1,17,17,1,True
91,107,17,1,1,17,5,6,6,5,True
91,107,19,3,3,19,4,5,5,4,True
91,107,25,41,41,25,2,1,1,2,True
91,107,41,25,25,41,1,2,2,1,True
91,109,1,4,4,1,23,17,17,23,True
91,109,1,7,7,1,14,11,11,14,True
91,109,2,3,3,2,29,11,11,29,True
91,109,3,2,2,3,11,29,29,11,True
91,109,3,5,5,3,17,8,8,17,True
91,109,4,1,1,4,17,23,23,17,True
91,109,5,3,3,5,8,17,17,8,True
91,109,7,1,1,7,11,14,14,11,True
91,109,8,17,17,8,5,3,3,5,True
91,109,11,14,14,11,7,1,1,7,True
91,109,11,29,29,11,3,2,2,3,True
91,109,14,11,11,14,1,7,7,1,True
91,109,17,8,8,17,3,5,5,3,True
91,109,17,23,23,17,4,1,1,4,True
91,109,23,17,17,23,1,4,4,1,True
91,109,29,11,11,29,2,3,3,2,True
91,110,1,2,2,1,43,24,24,43,True
91,110,2,1,1,2,24,43,43,24,True
91,110,24,43,43,24,2,1,1,2,True
91,110,43,24,24,43,1,2,2,1,True
91,113,1,2,2,1,45,23,23,45,True
91,113,1,3,3,1,31,20,20,31,True
91,113,2,1,1,2,23,45,45,23,True
91,113,3,1,1,3,20,31,31,20,True
91,113,3,14,14,3,7,5,5,7,True
91,113,5,7,7,5,14,3,3,14,True
91,113,7,5,5,7,3,14,14,3,True
91,113,14,3,3,14,5,7,7,5,True
91,113,20,31,31,20,3,1,1,3,True
91,113,23,45,45,23,2,1,1,2,True
91,113,31,20,20,31,1,3,3,1,True
91,113,45,23,23,45,1,2,2,1,True
91,114,2,3,3,2,32,9,9,32,True
91,114,3,2,2,3,9,32,32,9,True
91,114,9,32,32,9,3,2,2,3,True
91,114,32,9,9,32,2,3,3,2,True
91,116,1,2,2,1,47,22,22,47,True
91,116,2,1,1,2,22,47,47,22,True
91,116,2,7,7,2,14,9,9,14,True
91,116,7,2,2,7,9,14,14,9,True
91,116,9,14,14,9,7,2,2,7,True
91,116,14,9,9,14,2,7,7,2,True
91,116,22,47,47,22,2,1,1,2,True
91,116,47,22,22,47,1,2,2,1,True
91,118,1,10,10,1,11,8,8,11,True
91,118,4,7,7,4,14,5,5,14,True
91,118,5,14,14,5,7,4,4,7,True
91,118,7,4,4,7,5,14,14,5,True
91,118,8,11,11,8,10,1,1,10,True
91,118,10,1,1,10,8,11,11,8,True
91,118,11,8,8,11,1,10,10,1,True
91,118,14,5,5,14,4,7,7,4,True
91,121,1,3,3,1,34,19,19,34,True
91,121,3,1,1,3,19,34,34,19,True
91,121,19,34,34,19,3,1,1,3,True
91,121,34,19,19,34,1,3,3,1,True
91,122,1,2,2,1,51,20,20,51,True
91,122,2,1,1,2,20,51,51,20,True
91,122,20,51,51,20,2,1,1,2,True
91,122,51,20,20,51,1,2,2,1,True
91,124,1,4,4,1,27,16,16,27,True
91,124,2,3,3,2,38,5,5,38,True
91,124,3,2,2,3,5,38,38,5,True
91,124,4,1,1,4,16,27,27,16,True
91,124,5,38,38,5,3,2,2,3,True
91,124,16,27,27,16,4,1,1,4,True
91,124,27,16,16,27,1,4,4,1,True
91,124,38,5,5,38,2,3,3,2,True
91,125,1,2,2,1,53,19,19,53,True
91,125,2,1,1,2,19,53,53,19,True
91,125,3,5,5,3,22,5,5,22,True
91,125,5,3,3,5,5,22,22,5,True
91,125,5,22,22,5,5,3,3,5,True
91,125,19,53,53,19,2,1,1,2,True
91,125,22,5,5,22,3,5,5,3,True
91,125,53,19,19,53,1,2,2,1,True
91,128,1,2,2,1,55,18,18,55,True
91,128,2,1,1,2,18,55,55,18,True
91,128,18,55,55,18,2,1,1,2,True
91,128,55,18,18,55,1,2,2,1,True
91,129,1,3,3,1,37,18,18,37,True
